"","property_id","city","price","surface_total","surface_covered","rooms","bedrooms","bathrooms","title","description","property_type","operation_type","lat","lon","new_surface","ns","st","new_surface_2","surface_total2","bathrooms1","bathrooms2.start","bathrooms2.end","estrato","piso","ascensor","parqueadero","distancia_parque","distancia_estacion_bus","distancia_hospital","distancia_estacion_policia","distancia_banco"
"1297","c55e7b1e7c52358c266f9749","Cali", 654080382," 

75 mt2",NA,NA, 2, 2,"APARTAMENTO EN VENTA EN CALI","vendo lindo apto⭕

b/ ciudad jardin 

75 mt2 area lote
2 habitaciones 
2 baños 
sala comedor balcon
cocina integral en marmol y con lindos acabados
piso en porcelanato 
zona de oficio 
calentador 
1 ascensor 
1 piscina en la terraza con un amplio salon social con turco y sauna y una linda vista con un cordon verde de árboles 
porteria 24/7
1 garaje escriturado 
admo 190.000

valor 250'millones 
       ""negociables""","Apartamento","Venta",3.361000,-76.53400," 

75 mt2"," 

75 mt2",NA,   75.00,   75.00," 
2 baños",NA,NA,NA,NA," ascensor",NA, 463.672753,3937.475984,2035.39282, 586.71706, 398.427668
"1298","f0c4551ef8d00bec2e3e585b","Cali",1110022159," 202m2",NA,NA, 3, 5,"APARTAMENTO EN VENTA EN CALI","oportunidad ph duplex en venta!! ubicación estratégica con una vista espectacular y la brisa de la ciudad, viva en un ph con fantásticos espacios. 1er nivel cuenta con sala comedor amplia, cocina integral remodelada, amplia zona de oficios, cyb del servicio. 2do nivel cuenta con estudio, sala tv, 3 alcobas grandes con baño, la principal con jacuzzi. son 6to y 7mo piso + altillo con área de 202m2 + uso exclusivo de terraza comun de 25m2. es un edificio seguro, cada residente maneja su llave y control, cuenta con doble garaje lineal se acepta permuta de casa en forma de pago inf 3188759735 alejandra cardona","Apartamento","Venta",3.420000,-76.54000," 202m2"," 202m2",NA,  202.00,  202.00,NA,NA,NA,NA,NA,NA,NA, 306.230308,1132.876189, 146.45527,1296.70995, 952.291025
"1299","6ec7f11ed3f9d18ffb248736","Cali",1812072597,"158",  158, 3, 3, 5,"Apartamento En Venta En Cali Pance","apartamentos para estrenar con un diseo moderno y exclusivo desde $ 724.3 millones, 6 torres de 8 pisos con ascensor. las habitaciones cada una con vestier y bao privado, sala de star de tv, estudio o 4 alcoba, bao social, cocina integral tipo americano, zona de oficios, cuarto del servicio con bao, amplia sala comedor y balcn, con un excelente diseo en el que se aprovecha de la mejor manera el espacio, creando ambientes amplios, con grandes ventanales que brindan iluminacin y ventilacin de forma natural. zonas comunes: parque lineal, gimnasio, zonas verdes, zona social tipo club house con sauna y turco, piscina para nios y para adultos y spa. lobby tipo hotel, saln social preferencial, espacio para cancha de squash, planta total de energa , 2 parqueadeross en stano + cuarto til. ubicado en un sector exclusivo de pance, cerca de los mejores colegios y universidades, restaurantes, en un sector de alta valorizacin. facilidades de pago.","Apartamento","Venta",3.350000,-76.52900,NA,NA,  158,NA,  158.00,NA,NA,NA,NA,NA," ascensor"," 2 parqueadero", 914.174801,5028.292753,3364.38307,1247.53548, 152.631668
"1300","eec5e9bd3a0b020e12839a10","Cali",2057878428," 260 mt",NA,NA, 4, 5,"Vendo casa en pance","<b>vendo casa en pance</b><br><br>vendo hermosa casa de tres niveles en pance - 260 mtrs - reformada - 4 alcobas - 5 ba&ntilde;os - estudio - star tele - sala - comedor - cocina - zona de oficios - parqueaderos para dos carros - valor $700 millones<br />
admon $560.000<br /><br><br> características adicionales: <br>  <br><br> ref#699677.","Casa","Venta",3.345000,-76.53700," 260 mt"," 260 mt",NA,  260.00,  260.00,NA,NA,NA,NA,NA,NA,NA, 795.107854,5740.587226,3537.64246,1415.91848, 865.194197
"1301","145220ec0b0ed93af287b208","Cali", 658959415,"196",NA,NA, 3, 3,"APARTAMENTO SUR- SEMINARIO- CUARTO LEGUA","confortable, amplio, luz natural, con salida por la vía los cerros, la cra. 60 y la guadalupe. cerca club de tenis, iglesia, parques, la uni-santiago. piso 6o. con ascensor, 2 parqueos en linea con deposito. 3 alcobas, 3 baños, baño principal con jacuzzi, estudio, sala-comedor con luces indirectas blancas y amarillas para dos ambientes, hall de ingreso,  pisos de mármol recién porcelanizado, cocina integral con estufa y horno independiente. alacenas en madera. zona de oficios y cuarto empleada con baño. <br>área interna 196 m2. informes 3162976320","Apartamento","Venta",3.398000,-76.55100," 196 m2"," 196 m2",  196,  196.00,  196.00," 3 baños", 2, 2,NA," piso 6"," ascensor",NA, 608.892636,1808.334399, 588.10578,1413.28168,1258.863498
"1302","6f40b115fff7acd0f91c7507","Cali", 463632837,"70",   70, 3, 3, 2,"Apartamento En Venta En Cali Bochalema","se vende hermoso apartamento en bochalema, cuenta con 3 habitaciones,2 baos, livingroom, cocina integral, estilo americano, tiene 70m2, parqueaderos cubierto, gimnacio, piscina, vigilancia 24/7, porteria, cerca a colegios y universidades","Apartamento","Venta",3.384000,-76.51700," 70m2"," 70m2",   70,   70.00,   70.00,NA,NA,NA,NA,NA,NA,NA,  75.505368,1427.000639, 394.81565,1448.41823,2476.867651
"1303","667fbd281e5f4e652041edc3","Cali", 541725320,"78",   78, 3, 3, 2,"Apartamento En Venta En Cali Caney Cod. VSBI12969","se vende exclusivo y moderno apartamento en el caney, quinto piso con ascensor, full acabados, el cual consta de: sala y comedor, cocina integral abierta, zona de oficios, 2 baos, 3 habitaciones todas con closet, la habitacin principal con bao, 1 parqueaderos en stano, pisos en ceramica, luces led, finos acabados en madera, calentador a gas, extractor en cocina, horno, vidrio templado en baos, duchas tipo lluvia, excelente iluminacion y ventilacion, la unidad cuenta con lobby, piscina adultos y nios, salon social, turco, gimnasio, juegos infantiles, zonas verdes, zona bbq, zona de mas alta valorizacion y desarrollo continuo, sector rodeado de zonas verdes que generan un ambiente tranquilo y fresco.","Apartamento","Venta",3.380000,-76.51800,NA,NA,   78,NA,   78.00,NA,NA,NA,NA,NA," ascensor"," 1 parqueadero", 224.950959,1778.544425, 464.08709,1758.09404,2299.473858
"1304","c57ef27b5692fe27e3b5ecfb","Cali", 676161751,"84",   84, 3, 3, 2,"Apartamento En Venta En Cali Valle Del Lili Cod. VSBI12204","se vende amplio apartamento en 7mo piso con ascensor y doble parqueaderos cubierto.el apto consta de: sala-comedor, balcn con vista externa, zona de oficios, cocina integral con barra,estudio, bao social con divisin en vidrio, habitacin principal con vestier y bao con divisin en vidrio, 2 habitaciones auxiliares con closet. la unidad cuenta con piscina de nios y adultos. saln social con aire acondicionado, zona infantil, oficina de administracin. excelente ubicacin en sector de alta valorizacin y desarrollo lo que permite disfrutar de amplias vas de acceso y facilidad de transporte publico, cercano a las principales universidades, colegios, supermercados, c.ciales y parques de la zona. libre de todo gravamen , precio negociable.","Apartamento","Venta",3.367000,-76.51700,NA,NA,   84,NA,   84.00,NA,NA,NA,NA,NA," ascensor",NA,1456.852376,3194.656083,1858.36670,1082.34147,1623.485530
"1305","bd26e59088f648ba1d616ce1","Cali",1538826893,"600",NA,NA, 6, 6,"Casa Ciudadela Paso Ancho (e.r.)","platinum grupo inmobiliario vende hermosa casa en condominio en paso ancho (e.r.)<br><br>área de lote: 440 metros<br><br>área construida: 600 metros<br><br>6 habitaciones<br><br>6 baños<br><br>patio<br><br>terraza con excelente vista, acabados modernos, vestier en las habitaciones, cocina integral completa y buenos acabados, pisos en porcelanato, parqueaderos para 5 vehículos, lindo diseño arquitectónico.<br><br>estrato 5<br><br>administración: 670.000<br><br>precio: 1.250.000.000","Casa","Venta",3.398000,-76.53600," 440 metros"," 440 metros",  600,  440.00,  440.00,NA,NA,NA,"estrato 5",NA,NA,NA, 424.859841,1320.961464,1061.42571,1407.91153,1063.820853
"1306","e152072d82e4ef77dfe87db2","Cali", 679527446,"112",  125, 3, 3, 3,"Casa Condominio En Venta En Cali Valle Del Lili","casa en conjunto cerrado de 3 niveles en valle del lili, con una excelente ubicacion, en un sector de alta valorizacin y tranquilo, esta dividida de la siguiente manera en el primer nivel consta  de sala comedor, bao social, cocina integral, zona de oficios, parqueaderos cubierto, en el segundo nivel consta de 2 habitaciones la principal con vestier y bao, estudio y en el tercer nivel cuenta con una habitacin, star de tv y bao, la condominio cuenta con salon social, piscina para adultos y nios, zona infantil, zonas verdes, cerca a supermercados y centros comerciales como makro, la 14 de valle del lili, jardin plaza, etc.","Casa","Venta",3.371000,-76.51100,NA,NA,  112,NA,  125.00,NA,NA,NA,NA,NA,NA,NA,1404.855632,3013.340136,1731.02154,1810.02866,2384.029515
"1307","ba5426facf2dc07ddaab9759","Cali", 466556575," 227m2",NA,NA, 5, 3,"CASA EN VENTA EN CALI","se vende espectacular casa de 3 pisos con locales en el barrio morichal de comfandi, excelente zona con parques y casas remodeladas. el lote mide 7,5m x 12m y tiene 227m2 construìdos. en el primer piso tiene un local de 40m2 aproximadamente con un negocio productivo y un parqueaderos para motos o posible segundo local. en el segundo y tercer piso tiene una casa con entrada independiente, 4 habitaciones, 2 baños, cocina integral equipada, 2 salas, y corredores en ambos pisos con balcon panoramico. esta lista para escriturar, sin duda la mejor inversión.  llama ya! ..","Casa","Venta",3.399000,-76.50600," 227m2"," 227m2",NA,  227.00,  227.00," 2 baños",NA,NA,NA,NA,NA,NA, 139.076744,1902.058951, 108.91390, 724.50703,3362.063851
"1308","e7d8fc15f234aaa3e94a296b","Cali",2307953880,"139",  139, 4, 4, 5,"Casa Condominio En Venta En Cali Valle Del Lili Cod. VINHD1362","venta de casa en condominio en el barrio valle del lili al sur de la ciudad de cali.casa con excelente distribucin y  con mayor rea del sector.   (3) niveles, rea: 139 mtrs2primer piso:  sala, comedor, bao social, cocina integral, zona de oficios, habitacin de servicio con bao.segundo piso:  habitacin con closet y bao, estudio,(2)  dos habitaciones con closet, bao de  habitaciones.tercer piso:  habitacin principal con vestier y bao,  closet adicional, terraza amplia, bodega.2 parqueadeross uno cubierto, 3 habitaciones con aire acondicionado, calentador.la unidad cuenta con piscina para nios y adulto,  parque infantil, cancha mmltiple  .","Casa","Venta",3.368000,-76.52000," 139 mt"," 139 mt",  139,  139.00,  139.00,NA,NA,NA,NA,NA,NA,"2 parqueadero",1140.541255,3023.062841,1706.92148, 761.28182,1330.786473
"1309","593d2c201fe83e699dcd43ff","Cali", 703934808,"104",  104, 3, 3, 3,"Casa Condominio En Venta En Cali Valle Del Lili Cod. VKWC10404456","vendo casa, barrio valle de lili conjunto reserva del lili, rea 84.5 mt2, de tres pisos, excelentes espacios, iluminacin y frescura de clima, con tres habitaciones la principal con closet y bao privado, adicional bao auxiliar, sala-comedor, estudio, cocina integral y patio de ropas, dos parqueadeross lineales y escriturados a nombre de la misma propiedad. sin deudas tributarias ni bancarias. en el ltimo piso tiene la posibilidad de ampliacin.el conjunto residencial reservas del lili cuenta hermosos pasillos con hermosos jardines que llevan a sus reas sociales y comunes donde encontrar dos piscinas, una para adultos y otra para nios, parque infantil, saln para reuniones sociales y parqueaderos para invitados.a una cuadra de la autopista simn bolvar y en la zona encontrar cerca la clnica valle de lili, centros comerciales jardn plaza, unicentro y todo tipo de supermercados (makro, jumbo, xito), entidades financieras y de salud, gimnasios y colegios.el mejor precio frente a otras propiedades de menor calidad y tambin es negociable. el precio que estamos ofreciendo tendr un mximo de 30 das, llama ya.","Casa","Venta",3.374000,-76.52200," 84.5 mt2"," 84.5 mt2",  104,   84.50,   84.50,NA,NA,NA,NA,NA,NA,NA, 572.662624,2334.950730,1049.46154, 956.68295,1506.074535
"1310","d64fdfea47034b008cdebd41","Cali", 554105295," 90mts2",NA,NA, 3, 2,"Venta de Apartamento El Bosque, Norte de Cali, 3323.","<b>venta de apartamento el bosque, norte de cali, 3323.</b><br><br>&iquest;busca un lugar para vivir que sea c&oacute;modo, seguro y bien ubicado? excelente oportunidad! apartamento cuarto piso con ascensor y parqueaderos, de 90mts2 en el barrio el bosque, norte de cali valle del cauca. &uacute;nase a los clientes satisfechos de ospina p&eacute;rez y contacte a nuestro asesor inmobiliario.<br /><br><br> características adicionales: <br> - agua corriente<br>- habitación principal<br> <br><br> ref#832328.","Apartamento","Venta",3.489241,-76.53582," 90mts2"," 90mts2",NA,   90.00,   90.00,NA,NA,NA,NA,NA," ascensor",NA,1480.320601,2395.151720,1707.63684,1656.01895,1519.167240
"1311","d20d8307e9e371a581e8900a","Cali", 562906445,"120",  238, 6, 6, 2,"Casa En Venta En Cali Nueva Floresta","administramos y servicios vende hermosa casa, todo nuevo, pisos, caera, baos, cocinas integral, cimientos para cuatro pisos, excelente barrio, el primer piso consta: sala, comedor, cocina integral, 3 alcobas amplias, 1 bao, cocina integral, zona de oficios, 1 patio, 1 garage cubierto, antejardin, segundo piso consta, sala, comedor, cocina integral, zona de oficios, 3 alcobas, 1 bao, balcn, para mas informacin: 3134075902.","Casa","Venta",3.443000,-76.50000,NA,NA,  120,NA,  238.00,NA,NA,NA,NA,NA,NA,NA, 306.227762, 137.663998, 342.53614, 503.22318, 141.333210
"1312","53d76c7443b8d915eb1d85c9","Cali", 571430266,"158",NA,NA, 3, 3,"Apartamentos a la venta en ciudad jardin","control house inmobiliaria vende para estrenar modernos apartamentos en piso 8,6 y 4. área 158 m2, constan de: sala comedor mas balcón, cocina americana, con pisos en porcelanato,zona de oficios, cuarto de servicio con baño, closets de linos, 3 habitaciones con closets y baños, 2 garajes paralelos y un deposito. la unidad cuenta con piscinas, turco, gimnasio y vigilancia privada","Apartamento","Venta",3.384000,-76.53300," 158 m2"," 158 m2",  158,  158.00,  158.00,NA,NA,NA,NA," piso 8",NA,NA,  85.475436,1581.937722,1370.06605,2029.25706, 833.346578
"1313","278a5bf5e85a3a407614da6a","Cali",1072972621,"248",  248, 3, 3, 4,"Apartamento En Venta En Cali Juanamb","para mayor informacion contactar a claudia guaarita al 3113839739, amplio apartamento ubicado en el mejor sector de cali, sector residencial, tranquilo, seguro, vista espectacular a cali. ubicado en edificio, en piso alto, el apto consta de sala independiente de comedor, balcon, cocina integral remodelada, cuarto de servicio, zona de oficios, estudio, alcoba principal con vestier y bao, 2da alcoba con bao, 3ra alcoba con bao. el edificio cuenta con porteria permanente, piscina adultos, piscina nios  con bbq, zona humeda, turco, gimnasio dotado. cerca a restaurantes, almacenes exclusivos, centros comerciales.","Apartamento","Venta",3.461000,-76.53500,NA,NA,  248,NA,  248.00,NA,NA,NA,NA,NA,NA,NA, 912.329556, 696.080318, 563.39414,1189.21280, 341.063332
"1314","88e47580ab3070e9c5e0e8e8","Cali", 651990468,"73",NA,NA, 3, 2,"Apartamento En Venta En Cali Valle Del Lili Cod. VBINH-567","se vende apartamento para estrenar en el barrio valle del lili al sur de cali. hermoso, 9 piso con ascensor, fresco, iluminado, vista exterior, 73.14 metros cuadrados construidos, parqueaderos en sótano. vr. administración 180.000. valor venta : 240.000.000. ubicado en sector tranquilo, residencial y de alta valorización cercano a centros comerciales, supermercados / restaurantes. el apartamento esta distribuido de la siguiente manera: sala comedor con balcón amplio, estudio y/o sala de televisión, baño social, cocina integral tipo americana con salida al balcón, zona de oficios, 3 habitaciones. la principal con baño privado y vestier amplio. la unidad cuenta con piscina para adultos y niños, 2 salones sociales, solarium, gimnasio, turco cod int. 567 yzl","Casa","Venta",3.369000,-76.51400," 73.14 metros"," 73.14 metros",   73,   73.14,   73.14,NA,NA,NA,NA,NA," ascensor",NA,1487.222482,3079.681596,1750.60891,1436.48280,1999.829298
"1315","7c8aff77782660e41ba707b3","Cali", 537347465," 147m2",NA,NA, 4, 3,"CASA EN VENTA, CALI-EL GRAN LIMONAR CATAYA","inmova house vende hermosa casa re modelada, sector limonar cataya, 147m2 construidos, amplia zona de ante jardín, consta de primer nivel sala comedor amplia con estudio de tv, baño social con ducha full acabados, alcoba principal con baño y closet, zona de ropas y patio con reja de seguridad, espectacular cocina integral con gabinetes en poliuretano con cierre lento, pisos en retal de mármol, segundo nivel 3 alcobas todas con closet, baño auxiliar full acabados, cómodas vías de acceso, lista para transferir, disponibilidad inmediata.","Casa","Venta",3.395538,-76.54235," 147m2"," 147m2",NA,  147.00,  147.00,NA,NA,NA,NA,NA,NA,NA, 536.164531,2028.132440, 440.36875,2162.59327, 825.258868
"1316","8ffe6be77707aefa4ae8c804","Cali", 925993151," 75m2",NA,NA, 3, 3,"APARTAMENTO EN VENTA, CALI-VALLE DEL LILI","hermoso apartamento en el sector de valle del lili duplex 75m2 en el conjunto residencial gualanday plaza, el nivel inferior consta de 3 alcobas ppal con baño alcobas auxiliares baño social con ducha hall o estudio nivel superior amplia sala comedor con altura  y baño social para invitados balcón cocina integral con gabinetes superiores e inferiores zona de ropas calentador a gas dos parqueadeross uno en sótano el otro descubierto sin ascensor amplias escaleras la unidad tiene zonas verdes piscina juegos infantiles salón social excelente ubicación a lado del centro comercial calima cerca a jardín plaza buenas vías de acceso y salida disponibilidad inmediata","Apartamento","Venta",3.369088,-76.52205," 75m2"," 75m2",NA,   75.00,   75.00,NA,NA,NA,NA,NA," ascensor",NA, 902.093894,2879.170341,1592.64111, 580.98854,1168.098770
"1317","178420f59880d374a0b6c6c1","Cali",1518596992,"548",NA,NA, 4, 5,"93156 - Venta Casa Lido","hermosa casa con sistema de domótica ubicada en el lido, recién remodelada, excelente acabados, área construida 548 mtrs2, estrato 5, de 3 niveles, consta de primer nivel: 2 salas, cocina americana, comedor amplio, piscina, zona de bar, garaje para 3 vehículos con puerta electrónica, amplio antejardín con rejas de seguridad, segundo nivel: sala de tv o estudio, 4 amplias habitaciones todas con aire acondicionado, closets en madera espacio para estudio y baño, alcoba principal con walking closet, estudio y baño con ducha y jacuzzi, tercer nivel: terraza con zona de juegos, salón social, baño social y gym, excelente sistema de seguridad, paneles solares, pisos en porcelanato español. hermosa casa con sistema de domótica ubicada en el lido, recién remodelada, excelente acabados, área construida 548 mtrs2, estrato 5, de 3 niveles, consta de primer nivel: 2 salas, cocina americana, comedor amplio, piscina, zona de bar, garaje para 3 vehículos con puerta electrónica, amplio antejardín con rejas de seguridad, segundo nivel: sala de tv o estudio, 4 amplias habitaciones todas con aire acondicionado, closets en madera espacio para estudio y baño, alcoba principal con walking closet, estudio y baño con ducha y jacuzzi, tercer nivel: terraza con zona de juegos, salón social, baño social y gym, excelente sistema de seguridad, paneles solares, pisos en porcelanato español.","Casa","Venta",3.418096,-76.55027," 548 mt"," 548 mt",  548,  548.00,  548.00,NA,NA,NA," estrato 5",NA,NA,NA, 609.526471, 484.142464, 371.44268,1063.32418,1132.590413
"1318","37fe86728f6fe20b4fb96c1e","Cali", 847684560,"75",  130, 3, 3, 3,"Casa En Venta En Cali Ciudad 2000 Cod. VAJL2768539","se vendecasa con 2 locales comerciales al sur de cali, barrio ciudad 2000, consta en el primer piso 1 local con bao y alcoba con closet, otro local con cocina y bao, en el segundo piso 3 alcobas dos con closet, sala comedor, 2 baos cocina semi integral, zona de ropas.  tiene espacio para guardar dos carros en el antejardin cubierto. excelente ubicacin frente a nueva estacin del mio .","Casa","Venta",3.397000,-76.52300,NA,NA,   75,NA,  130.00,NA,NA,NA,NA," piso 1",NA,NA, 454.474622,  38.126098,1528.51015, 513.37309,1973.753177
"1319","9c0f481b2d18fa4b9948c1ce","Cali", 493076320,"186",NA,NA, 5, 3,"Casa En Venta En Cali El Bosque Cod. VBAYC2334","magnífica oportunidad de inversión en el bosque, excelente casa en segundo piso 186 m2, consta de: ante jardín, sala comedor, 5 alcobas con closet, alcoba principal con baño, 2 baños sociales, balcón, cocina semi integral, alcoba de servicio,  zona de oficios con lavadero de ropa, 2 patios, parqueaderos para 1 automóvil o motos cubierto. ubicado sobre vía principal, cerca de la panadería kuty de la av 6ta, cómodas vías de acceso, transporte publico cercano *precio sujeto a cambios y disponibilidad de inventario.**","Casa","Venta",3.485000,-76.53100," 186 m2"," 186 m2",  186,  186.00,  186.00," 2 baños",NA,NA,NA," piso 1",NA,NA,1264.733729,1702.022933,1052.42062, 980.55538, 819.452366
"1320","f243c83b2c76dd947f6dd405","Cali", 688345084," 85m2",NA,NA, 3, 2,"APARTAMENTO EN VALLE DEL LILI EN VENTA SUR DE CALI","<b>apartamento en valle del lili en venta sur de cali</b><br><br>amplio apartamento en primer pis. $242.000.000<br />
<br />
- 85m2<br />
- 3 habitaciones<br />
- 2 ba&ntilde;os<br />
- estudio<br />
- balc&oacute;n<br />
- patio<br />
- 2 parqueadeross en linea <br />
- administraci&oacute;n: $200.000<br />
<br />
la unidad cuenta con sal&oacute;n social, cancha sint&eacute;tica, piscina de ni&ntilde;os y adultos. <br /><br><br> características adicionales: <br>  <br><br> ref#731594.","Apartamento","Venta",3.366803,-76.51697," 85m2"," 85m2",NA,   85.00,   85.00,NA,NA,NA,NA,NA,NA," 2 parqueadero",1474.198641,3216.830067,1880.56863,1085.94461,1623.092483
"1321","27016722908cfbf3223500f9","Cali", 623671462,"140",  140, 3, 3, 3,"Apartamento En Venta En Cali Urbanizacin La Flora","se vende lindo apartamento duplex 5 piso sin ascensor,  consta de 3 habitaciones con closet principal con bao y vestier, bao para las habitaciones, bao social cocina integral sala comedor zona de oficios jacuzzi, parqueaderos, en edificio con seguridad privada, zona social con piscina, parqueaderos de visitantes.","Apartamento","Venta",3.489000,-76.51100,NA,NA,  140,NA,  140.00,NA,NA,NA,NA,NA," ascensor",NA, 369.313964, 204.785468,1051.57093,1393.74009, 908.157138
"1322","295899f8d52ef0b86877a5a8","Cali", 631009596,"277",  277, 4, 4, 3,"Apartamento En Venta En Cali Cristales","precioso apartamento en el sector mas exclusivo del oeste con vista a la ciudad, amplia sala comedor, cocina integral americana con isla, balcon panoramico, tres habitaciones, principal con doble vestier, bao privado, dos alcobas auxiliares una con bao privado y closet y la otra con acceso provado al bao de alcobas, bao social adicional, sala de estar o tv, alcoba de servicio con bao y closet, area de ropas, tres parqueadeross en sotano, edificio con ascensor.","Apartamento","Venta",3.440000,-76.54900,NA,NA,  277,NA,  277.00,NA,NA,NA,NA,NA," ascensor",NA, 803.033985,1091.815823,1207.02266,1099.68896, 989.106481
"1323","93b8db528f915e77d87b928a","Cali", 495787334," 200 metros",NA, 4, 4, 2,"CASA VENTA EN PRADOS DEL NORTE CALI","se vende casa en el barrio prados del norte, de fácil acceso por la avenida cuarta y tercera norte pero a su vez esta ubicada en una calle muy tranquila, silenciosa y segura, a escasos metros del colegio hispanoamericano, cerca puede encontrar el cc chipichape, el éxito de la flora, y demás comercios. si usted es inversionista esta casa es ideal ya que cuenta con un lote de trescientos siete mts, once. sesenta y cinco de frente y veintiséis cuarenta y ocho de fondo, ideal para construir apartaestudios ya que el sector se presta para eso.

la casa tiene 200 metros construida y cuenta con 4 habitaciones, 2 baños, parqueaderos interno para un vehículo y posibilidad de parquear 3  en el antejardín, patio interno donde tiene una muy buena entrada de luz natural y patio externo donde encontrara la zona de oficio, la sala y la cocina son muy amplias y cómodas, habitación de servicio con su baño privado, estrato 5.

no deje pasar esta oportunidad y agende su cita ya","Casa","Venta",3.474683,-76.52149," 200 metros"," 200 metros",NA,  200.00,  200.00," 2 baños",NA,NA," estrato 5",NA,NA,NA, 417.658621, 200.512094, 924.27198, 590.23099, 593.514958
"1324","9b1fb65b7ed2c05c8efe43ac","Cali",1719522246,"300",  300, 4, 4, 5,"Apartamento En Venta En Cali El Limonar","vendo  apartamento,  pent house,   remodelado, cuenta  con 4 habitaciones, sala comedor,  zona de televisin amplia,  zona de star, 5 baos, cocina  tipo americano, habitacin de servicio, terraza  con cubierta  acondicionada  con  cocineta para reuniones.","Apartamento","Venta",3.396000,-76.53400,NA,NA,NA,NA,  300.00,NA,NA,NA,NA,NA,NA,NA, 336.528198,1099.545262,1300.00840,1287.45629, 956.904227
"1325","896da1e464657cc6fc424299","Cali", 490117417,"264",  239, 4, 4, 2,"Casa En Venta En Cali Vipasa","hermosa casa de una planta, muy acogedora, se le cambi techo y alcantarillado hace slo un ao; consta de : sala, comedor, sala de televisin, cocina, tres cuartos con bao compartido, cuarto de empleada con bao. un gran patio trasero, y dos laterales, lo que hace que la casa quede separada de las otras. tres parqueadeross cubiertos, excelente ubicacin.","Casa","Venta",3.478000,-76.51400,NA,NA,  264,NA,  239.00,NA,NA,NA,NA,NA,NA,NA, 187.793071, 330.040338, 994.60390, 310.63754, 349.003487
"1326","08364347cc147b6bb9f22e02","Cali", 613789861,"70",NA,NA, 3, 2,"APARTAMENTO VALLE DE LILI ((M.C.1)","platinum grupo inmobiliario vende:<br><br>apartamento valle de lili ((m.c.1) cod.1581819<br><br>precio:  215.000.000 neg.<br><br> <br><br>invierta bien su dinero, tenemos partamento en sector valle de lili cali en quinto piso con ascensor,  área 70 mts2 con hermosa vista hacia los cerros, excelentes vias de acceso y cerca a centros comerciales, tiene hermosa sala comedor con balcón, práctica cocina tipo amerciana, tres alcobas ppal con baño, closet de pared a pared, baño social iluminado, apartamento muy ventilado con parqueaderos propio en plataforma, el conjunto cuenta con juegos infantiles  y un salón social muy amplio, una linda piscina con cascada para adultos y niños, hermosas zonas verdes.","Apartamento","Venta",3.371000,-76.52100," 70 mts2"," 70 mts2",   70,   70.00,   70.00,NA,NA,NA,NA,NA," ascensor",NA, 830.806714,2677.997166,1373.01804, 790.45612,1376.622172
"1327","eba6478ced25b125eeac14e3","Cali",1191806895,"336",  369, 5, 5, 4,"Casa En Venta En Cali La Flora Cod. VKWC10404546","casa en venta de 369 m2 en tradicional barrio la flora del norte cali, a pocas cuadras del colegio liceo frances.  excelente ubicacin muy cerca del parque principal y el centro comercial chipichape. muy cmodas vas de acceso y fcil consecucin de transporte publico. iluminada y amplia, distribuida en cuatro agradables niveles,  cuenta con un hermoso patio y desde sus habitaciones puedes disfrutar de una hermosa vista hacia los cerros de cali.","Casa","Venta",3.485000,-76.52400," 369 m2"," 369 m2",  336,  369.00,  369.00,NA,NA,NA,NA,NA,NA,NA, 487.980527,1045.223359, 327.28443, 325.55366, 365.716807
"1328","c0eba0a610783f31aa24b2bc","Cali", 567708347," 84mt",NA,NA, 3, 2,"APARTAMENTO EN VENTA EN CALI","hermoso apartamento en el barrio normandía con un área 84mts, ubicado en un piso 12 con ascensor, el apartamento consta de sala – comedor, estudio, dos balcones (uno en alcoba ppal y el otro sala y comedor), cocina abierta tipo americana, zona de oficios, pasillo de habitaciones, tres alcobas (ppal. con baño, vestier y a.a.), 2 baños, la unidad cuenta con parqueaderos propio doble lineal, piscina para niños y adultos, senderos para caminar, área de juegos de niños, salón social, sauna , turco, gimnasio, cancha múltiple, pide tu cita cali, con dios podemos alcanzarlo todo y mucho más de lo que imaginamos, dios te bendiga.","Apartamento","Venta",3.453000,-76.54400," 84mt"," 84mt",NA,   84.00,   84.00," 2 baños",NA,NA,NA," piso 1"," ascensor",NA,1281.519853,1364.247818, 390.23447, 718.09725,1543.831395
"1329","adb4b994abd567b8d8c3cb58","Cali", 794719646,"110",  110, 3, 3, 4,"Apartamento En Venta En Cali El Ingenio Iii","lugar tranquilo para vivir en sector residencial de la zona sur de cali en excelente ubicacin cerca a supermercados, centro comerciales, colegios, clnicas y entidades prestadoras de servicios, parques con amplias zonas verdes y arbolizacion lo cual da un ambiente de aire puro, cmodas vas de acceso, avenidas principales cerca y transporte publico cercano.apartamento en primer piso en edificio, amplio, aireado y bien iluminado, consta de sala comedor, tres alcobas con closet, dos alcobas con bao, bao social y bao de alcobas, alcoba de servicio con closet, hall de alcobas, cocina integral con gas natural, zona de oficios con lavadero de ropa, punto para lavadora, calentador a gas, parqueaderos para un vehiculo, pisos en ceramica; el edificio consta de: porteria de seguridad con vigilancia 24/7, citofono. * inmueble sujeto a disponibilidad de inventario y cambio de precio*","Apartamento","Venta",3.384000,-76.52900,NA,NA,  110,NA,  110.00,NA,NA,NA,NA,NA,NA,NA,  88.186335,1342.763532, 927.06283,1924.07834,1209.482605
